,Room_Type,Hotel_Name,Time_of_Year,Length_of_Stay,Special_Events,Day_of_the_Week,Customer_Ratings,Competitor_Pricing,Historical_Sales_Data,Optimal_Pricing
4002,Suite,Holiday Inn,Spring,66.0,Festivals,Thursday,Low,616.45,2907.44,1080.1767505434332
4003,Suite,Holiday Inn,Winter,36.0,Conferences,Friday,Medium,693.24,4581.58,998.2743575491504
4004,Double,Sheraton,Spring,65.0,Festivals,Wednesday,Medium,382.56,4128.48,935.5918241930428
4005,Suite,Holiday Inn,Summer,21.0,Concerts,Wednesday,Medium,379.73,5094.22,511.848511880551
4006,Suite,Sheraton,Spring,45.0,Sports Events,Thursday,Medium,372.92,7140.17,838.1786398115595
4007,Suite,Holiday Inn,Summer,53.0,Sports Events,Wednesday,Medium,391.55,4093.69,682.9760522004452
4008,Deluxe,Marriott,Spring,60.0,Sports Events,Wednesday,Medium,322.77,3264.05,854.4418643183718
4009,Suite,Sheraton,Summer,62.0,Sports Events,Friday,Medium,566.5,4441.51,1100.83149239677
4010,Deluxe,Holiday Inn,Spring,44.0,Festivals,Thursday,Medium,489.2,4442.33,941.1476725562869
4011,Suite,Marriott,Summer,27.0,Conferences,Thursday,Medium,643.59,4831.03,1302.1036236142625
4012,Suite,Holiday Inn,Spring,55.0,Festivals,Thursday,Medium,564.33,4546.81,589.440010308746
4013,Suite,Marriott,Summer,66.0,Sports Events,Thursday,Medium,457.57,5935.03,945.4546747986464
4014,Deluxe,Holiday Inn,Summer,36.0,Festivals,Wednesday,Medium,632.51,3941.41,1101.338598709102
4015,Suite,Sheraton,Summer,38.0,Festivals,Friday,Low,599.99,4790.45,1186.3906046721113
4016,Double,Holiday Inn,Summer,43.0,Sports Events,Thursday,Medium,709.23,4254.82,904.3338725084052
4017,Suite,Marriott,Spring,65.0,Conferences,Thursday,Low,493.9,4564.81,1210.1714014140766
4018,Double,Holiday Inn,Summer,42.0,Festivals,Wednesday,Medium,556.03,5118.23,1003.287612283835
4019,Double,Sheraton,Summer,39.0,Festivals,Wednesday,Medium,386.38,3269.82,690.08644694034
4020,Deluxe,Holiday Inn,Spring,57.0,Conferences,Thursday,Medium,471.86,6095.86,1124.8197792703074
4021,Double,Sheraton,Spring,50.0,Sports Events,Thursday,Medium,748.67,5150.57,534.9172717036574
4022,Suite,Holiday Inn,Autumn,67.0,Festivals,Tuesday,Medium,499.29,3841.13,1354.7494597828625
4023,Suite,Sheraton,Summer,38.0,Sports Events,Wednesday,Medium,484.98,5240.6,799.3437254030283
4024,Double,Marriott,Winter,43.0,Festivals,Saturday,Medium,556.96,2356.1,413.03643157299047
4025,Double,Holiday Inn,Autumn,71.0,Sports Events,Wednesday,Medium,487.76,6244.58,950.6107794846546
4026,Suite,Holiday Inn,Spring,47.0,Festivals,Saturday,Medium,559.45,6558.84,1201.572208195661
4027,Suite,Holiday Inn,Spring,29.0,Conferences,Thursday,Medium,448.73,5621.58,926.9275521140914
4028,Suite,Holiday Inn,Spring,47.0,Festivals,Thursday,Low,602.28,4293.69,907.8769270827969
4029,Double,Holiday Inn,Summer,38.0,Festivals,Thursday,Low,705.12,6235.8,1067.7748623506498
4030,Double,Marriott,Summer,53.0,Festivals,Wednesday,Medium,239.16,6338.73,847.2829489763324
4031,Suite,Marriott,Winter,24.0,Conferences,Friday,Medium,698.51,6202.93,889.5648193738812
4032,Suite,Holiday Inn,Autumn,33.0,Conferences,Friday,Medium,517.46,4338.23,1318.2425773690707
4033,Double,Holiday Inn,Summer,58.0,Festivals,Thursday,Medium,443.49,3534.29,688.665404748697
4034,Double,Holiday Inn,Summer,14.0,Festivals,Friday,Low,320.87,3576.93,732.5436920422692
4035,Double,Holiday Inn,Spring,56.0,Conferences,Friday,Low,571.52,6226.89,1071.9244473176402
4036,Family Room,Holiday Inn,Spring,38.0,Conferences,Thursday,High,485.29,4482.68,1273.8192488379673
4037,Suite,Holiday Inn,Summer,54.0,Festivals,Wednesday,Medium,451.17,5997.48,1306.5754141299344
4038,Suite,Marriott,Summer,47.0,Festivals,Wednesday,Medium,451.5,5370.54,1019.817832210584
4039,Suite,Holiday Inn,Spring,53.0,Conferences,Friday,Medium,605.65,3047.22,1017.0855799061682
4040,Suite,Marriott,Spring,48.0,Festivals,Thursday,Medium,471.93,5105.66,864.3094878253879
4041,Double,Holiday Inn,Summer,45.0,Sports Events,Wednesday,Medium,623.55,3312.28,648.7154843331166
4042,Deluxe,Sheraton,Spring,44.0,Conferences,Thursday,Medium,651.95,5465.72,1233.6009270541308
4043,Double,Holiday Inn,Summer,32.0,Parades,Thursday,Medium,519.63,5708.19,1214.5395041254296
4044,Suite,Marriott,Summer,61.0,Festivals,Thursday,Medium,584.97,5398.21,1099.8987500304788
4045,Double,Marriott,Spring,46.0,Sports Events,Saturday,Medium,458.39,5503.67,745.8035871095389
4046,Suite,Holiday Inn,Summer,28.0,Conferences,Wednesday,Medium,725.93,4863.41,1147.6800705917785
4047,Suite,Holiday Inn,Summer,51.0,Festivals,Thursday,Medium,529.3,2817.55,765.5229553134436
4048,Suite,Marriott,Spring,42.0,Parades,Friday,Low,360.96,2262.15,1166.3563188570515
4049,Suite,Holiday Inn,Spring,41.0,Conferences,Friday,Medium,343.32,5517.94,886.6818560492878
4050,Double,Hyatt,Summer,33.0,Festivals,Friday,Low,441.14,6592.96,819.7214135257616
4051,Suite,Holiday Inn,Spring,48.0,Festivals,Thursday,Medium,423.34,6049.18,736.6241946845082
4052,Suite,Holiday Inn,Summer,37.0,Conferences,Thursday,Medium,706.34,3613.69,1134.288099440052
4053,Double,Holiday Inn,Spring,39.0,Festivals,Wednesday,High,569.68,2581.94,270.646639947021
4054,Double,Sheraton,Spring,43.0,Festivals,Wednesday,Medium,502.9,4841.87,659.8935956487736
4055,Double,Sheraton,Spring,61.0,Festivals,Friday,High,420.97,5276.95,716.4941159403511
4056,Double,Holiday Inn,Spring,28.0,Festivals,Wednesday,Medium,592.53,4380.2,565.9743946578573
4057,Deluxe,Holiday Inn,Summer,72.0,Conferences,Saturday,Medium,694.96,4952.3,1724.5733367515154
4058,Deluxe,Holiday Inn,Summer,55.0,Festivals,Thursday,Medium,336.71,3992.14,1053.4229605814937
4059,Deluxe,Holiday Inn,Summer,61.0,Conferences,Friday,Medium,494.51,3424.64,1578.7939244197826
4060,Suite,Marriott,Autumn,29.0,Conferences,Friday,Medium,510.04,5990.18,1496.0421941598215
4061,Double,Hyatt,Spring,40.0,Festivals,Wednesday,Medium,641.33,7653.7,916.6866324214767
4062,Double,Holiday Inn,Summer,38.0,Festivals,Wednesday,Medium,417.33,4474.78,689.8294401092217
4063,Double,Holiday Inn,Spring,36.0,Conferences,Friday,Medium,376.05,8041.77,949.4373853516689
4064,Single,Holiday Inn,Summer,23.0,Festivals,Thursday,Medium,668.07,4428.77,811.3295536610572
4065,Suite,Marriott,Summer,47.0,Festivals,Thursday,Medium,279.8,5874.31,1062.3525787566443
4066,Suite,Marriott,Spring,54.0,Festivals,Friday,Medium,685.5,1601.19,592.7892679430578
4067,Suite,Holiday Inn,Summer,53.0,Festivals,Wednesday,Medium,415.78,4234.72,933.9150555219485
4068,Suite,Holiday Inn,Autumn,41.0,Conferences,Thursday,Medium,544.34,3292.84,1523.6855303832622
4069,Double,Holiday Inn,Spring,39.0,Conferences,Thursday,Medium,470.18,4786.32,924.7972400512272
4070,Suite,Holiday Inn,Spring,48.0,Festivals,Thursday,Medium,534.13,6467.3,901.6505112632768
4071,Double,Holiday Inn,Spring,42.0,Festivals,Friday,Medium,428.74,6580.81,843.5792835158261
4072,Suite,Holiday Inn,Summer,32.0,Sports Events,Friday,High,478.44,6458.66,810.5427018933281
4073,Suite,Holiday Inn,Summer,51.0,Conferences,Wednesday,Medium,446.71,4488.48,1140.1014896634683
4074,Suite,Sheraton,Summer,46.0,Festivals,Monday,Medium,584.87,5047.43,869.4975072398627
4075,Suite,Hilton,Summer,21.0,Sports Events,Wednesday,Medium,506.34,5735.98,595.6554927234948
4076,Suite,Marriott,Summer,56.0,Festivals,Wednesday,Medium,472.87,4760.35,1107.199225296132
4077,Suite,Marriott,Summer,30.0,Sports Events,Thursday,Low,510.18,5375.96,867.8047504778276
4078,Suite,Sheraton,Summer,35.0,Parades,Tuesday,Medium,395.21,5701.08,1294.6939384098905
4079,Suite,Sheraton,Spring,52.0,Sports Events,Friday,Medium,636.26,6473.61,596.4778046238847
4080,Double,Marriott,Summer,26.0,Festivals,Thursday,Medium,671.84,5941.19,977.0545618064401
4081,Suite,Holiday Inn,Summer,31.0,Festivals,Wednesday,Medium,578.24,4690.53,845.7507284335063
4082,Suite,Holiday Inn,Summer,48.0,Conferences,Friday,Low,578.01,5688.01,1548.9715638794394
4083,Suite,Marriott,Summer,68.0,Concerts,Friday,Medium,434.24,4295.07,905.731696135462
4084,Deluxe,Holiday Inn,Summer,44.0,Conferences,Friday,Medium,418.71,7455.94,1470.5517702914178
4085,Double,Marriott,Summer,60.0,Festivals,Thursday,High,670.25,4802.93,1153.3392520598056
4086,Double,Holiday Inn,Summer,41.0,Festivals,Thursday,Medium,410.66,5262.11,690.2356978075105
4087,Double,Holiday Inn,Summer,72.0,Conferences,Friday,Medium,313.46,5214.07,1083.2817534995272
4088,Suite,Holiday Inn,Summer,28.0,Festivals,Wednesday,Medium,481.66,5701.13,829.9058199600587
4089,Double,Holiday Inn,Spring,34.0,Festivals,Thursday,High,476.03,4434.63,511.23142541793635
4090,Suite,Marriott,Spring,33.0,Festivals,Thursday,Medium,487.71,5546.42,651.4182798938591
4091,Suite,Holiday Inn,Spring,53.0,Parades,Friday,Medium,357.29,4519.57,963.3118265598864
4092,Double,Holiday Inn,Spring,41.0,Festivals,Wednesday,Medium,699.41,7703.14,682.6881681343104
4093,Double,Sheraton,Winter,45.0,Conferences,Thursday,Medium,312.7,5953.93,688.7426291851439
4094,Deluxe,Holiday Inn,Spring,24.0,Festivals,Wednesday,Medium,652.92,5578.29,1098.8118577076896
4095,Suite,Holiday Inn,Winter,32.0,Festivals,Thursday,Medium,784.73,4490.83,615.1535618614968
4096,Deluxe,Marriott,Spring,57.0,Conferences,Thursday,Medium,596.59,5464.36,1140.4999636697491
4097,Double,Sheraton,Summer,53.0,Festivals,Wednesday,Medium,528.25,5503.43,733.0741958850119
4098,Suite,Holiday Inn,Summer,39.0,Festivals,Thursday,Medium,540.03,5240.46,905.4026080828233
4099,Suite,Holiday Inn,Spring,47.0,Festivals,Thursday,Medium,358.41,4310.65,910.2360990941743
4100,Double,Sheraton,Spring,32.0,Conferences,Thursday,Medium,488.06,6374.63,891.6676111321906
4101,Suite,Marriott,Summer,30.0,Sports Events,Friday,Low,438.27,6391.8,919.682230174069
4102,Family Room,Sheraton,Summer,52.0,Parades,Wednesday,Medium,716.86,5632.6,1568.5375166742158
4103,Double,Holiday Inn,Summer,39.0,Conferences,Tuesday,Medium,192.97,5392.71,760.6909572580057
4104,Deluxe,Holiday Inn,Summer,59.0,Conferences,Thursday,Medium,585.85,4701.78,1481.4931116902517
4105,Suite,Holiday Inn,Summer,55.0,Festivals,Thursday,Medium,456.98,6164.9,1230.57933762447
4106,Suite,Holiday Inn,Spring,34.0,Conferences,Friday,Low,482.47,3687.08,1068.4812326839515
4107,Deluxe,Hilton,Spring,55.0,Sports Events,Saturday,Medium,667.95,4759.66,1188.124963655633
4108,Double,Holiday Inn,Summer,52.0,Festivals,Wednesday,Medium,293.46,6776.66,962.993649554761
4109,Deluxe,Sheraton,Spring,63.0,Festivals,Tuesday,Medium,567.41,4701.9,1133.6713049177313
4110,Suite,Holiday Inn,Spring,50.0,Festivals,Friday,Medium,404.54,6130.47,862.6017655921745
4111,Double,Holiday Inn,Summer,38.0,Sports Events,Tuesday,Medium,485.31,5031.65,807.7796708347016
4112,Deluxe,Holiday Inn,Summer,42.0,Conferences,Thursday,Medium,581.0,4445.34,1275.354632956593
4113,Suite,Holiday Inn,Spring,39.0,Festivals,Wednesday,Medium,589.59,5710.78,729.7854477205442
4114,Deluxe,Sheraton,Spring,51.0,Festivals,Wednesday,Medium,353.17,2401.5,810.2805028821255
4115,Double,Marriott,Summer,59.0,Festivals,Thursday,Medium,802.18,4815.18,1111.9148414265217
4116,Suite,Marriott,Spring,32.0,Conferences,Wednesday,Low,343.31,3181.92,898.6237905747635
4117,Double,Sheraton,Summer,38.0,Sports Events,Friday,Medium,528.86,4907.36,607.9837656903335
4118,Deluxe,Holiday Inn,Spring,32.0,Conferences,Thursday,Low,429.58,4274.9,832.9790731062719
4119,Double,Holiday Inn,Summer,40.0,Conferences,Friday,Medium,340.45,6644.14,1027.712972315284
4120,Suite,Sheraton,Spring,65.0,Festivals,Thursday,Medium,577.79,5717.43,1130.4960605036442
4121,Suite,Holiday Inn,Spring,49.0,Festivals,Friday,Medium,584.73,4568.73,1039.8028653630936
4122,Suite,Sheraton,Summer,-298.0,Sports Events,Thursday,Medium,588.67,6549.02,952.104685678421
4123,Suite,Marriott,Summer,68.0,Conferences,Friday,Medium,753.16,4950.14,1561.5482211559997
4124,Suite,Holiday Inn,Spring,42.0,Conferences,Saturday,Medium,559.06,4680.52,1067.272931417568
4125,Suite,Marriott,Winter,51.0,Conferences,Friday,Medium,854.8,4755.98,830.1591891891869
4126,Suite,Holiday Inn,Summer,53.0,Conferences,Friday,Medium,214.02,3661.81,926.8010589617419
4127,Deluxe,Marriott,Summer,49.0,Sports Events,Tuesday,Medium,552.31,4210.55,1097.8963566545888
4128,Suite,Holiday Inn,Summer,30.0,Festivals,Tuesday,Medium,501.1,4525.05,977.0959161602077
4129,Double,Marriott,Summer,75.0,Conferences,Wednesday,Medium,588.44,4758.75,1032.085495575152
4130,Suite,Holiday Inn,Spring,48.0,Sports Events,Wednesday,Medium,373.59,3872.79,609.5801378409348
4131,Suite,Holiday Inn,Spring,57.0,Festivals,Saturday,Medium,527.0,3338.33,1025.823812167405
4132,Suite,Holiday Inn,Spring,36.0,Conferences,Friday,Medium,556.14,6091.55,1252.0639692104585
4133,Deluxe,Holiday Inn,Spring,43.0,Conferences,Friday,Medium,490.14,3661.68,1016.2257239915726
4134,Suite,Marriott,Autumn,52.0,Sports Events,Thursday,Medium,591.13,5745.42,1105.8844333776058
4135,Double,Marriott,Spring,65.0,Festivals,Thursday,Medium,606.85,5325.9,758.9865274202092
4136,Deluxe,Marriott,Spring,58.0,Sports Events,Saturday,Medium,626.37,3505.52,1038.0410408899115
4137,Suite,Holiday Inn,Summer,46.0,Festivals,Thursday,Medium,431.36,6658.93,1128.555358431831
4138,Deluxe,Holiday Inn,Summer,64.0,Conferences,Tuesday,Medium,571.11,5383.58,1376.7625288216914
4139,Suite,Holiday Inn,Spring,58.0,Conferences,Thursday,Medium,416.79,6793.35,1407.3038183479855
4140,Suite,Holiday Inn,Spring,60.0,Conferences,Thursday,Medium,424.45,5127.43,921.4950604674455
4141,Suite,Sheraton,Spring,40.0,Conferences,Wednesday,Medium,461.35,4698.76,730.4136298591109
4142,Deluxe,Sheraton,Summer,30.0,Festivals,Thursday,Medium,499.0,6490.51,1217.2756854184472
4143,Deluxe,Holiday Inn,Spring,41.0,Conferences,Friday,Medium,576.88,6501.08,1232.6893893884478
4144,Suite,Hilton,Spring,50.0,Festivals,Saturday,Medium,580.22,5042.62,815.609632873265
4145,Suite,Holiday Inn,Spring,24.0,Festivals,Thursday,Medium,537.94,4577.64,874.2883525026192
4146,Double,Marriott,Summer,40.0,Festivals,Saturday,Medium,181.85,3684.73,788.6023239560144
4147,Suite,Sheraton,Autumn,37.0,Sports Events,Wednesday,Medium,612.86,5248.54,1033.0746895852074
4148,Double,Marriott,Summer,35.0,Festivals,Wednesday,Medium,471.0,2313.12,528.8034210997539
4149,Suite,Marriott,Spring,27.0,Sports Events,Thursday,Medium,477.57,1082.95,199.90421189103128
4150,Suite,Marriott,Spring,53.0,Conferences,Thursday,Low,508.15,6316.39,1190.940208626568
4151,Suite,Holiday Inn,Summer,54.0,Sports Events,Wednesday,Medium,310.51,4892.97,777.5117329213712
4152,Double,Holiday Inn,Summer,30.0,Festivals,Friday,Low,481.61,4442.38,1186.4259760031553
4153,Double,Holiday Inn,Summer,53.0,Conferences,Saturday,Medium,462.25,6132.98,1058.4609510184407
4154,Double,Marriott,Winter,50.0,Festivals,Friday,Medium,489.5,5503.88,662.998518680362
4155,Suite,Marriott,Summer,47.0,Conferences,Thursday,Medium,234.65,3568.9,884.0055493767903
4156,Suite,Sheraton,Summer,30.0,Conferences,Wednesday,Medium,625.76,1954.14,891.8189283726745
4157,Double,Holiday Inn,Summer,51.0,Conferences,Thursday,Medium,543.3,6543.11,1216.202246079277
4158,Suite,Holiday Inn,Spring,63.0,Conferences,Thursday,Medium,363.13,3576.86,1102.6040462020374
4159,Suite,Marriott,Spring,36.0,Conferences,Friday,Medium,642.66,4096.29,980.828287262629
4160,Double,Sheraton,Spring,57.0,Sports Events,Wednesday,High,694.32,7034.72,625.7558393675985
4161,Suite,Holiday Inn,Summer,54.0,Festivals,Wednesday,Medium,612.76,4498.9,954.2762019427921
4162,Double,Holiday Inn,Summer,46.0,Festivals,Thursday,Low,427.87,6679.7,1063.8355454739733
4163,Double,Holiday Inn,Spring,51.0,Festivals,Wednesday,Medium,472.83,4376.68,597.3474468935569
4164,Suite,Marriott,Summer,34.0,Conferences,Wednesday,Medium,423.52,5615.68,1235.2051811888257
4165,Suite,Hyatt,Summer,33.0,Festivals,Thursday,Medium,723.96,5706.49,1169.8442719149057
4166,Double,Sheraton,Summer,55.0,Conferences,Thursday,Medium,365.69,4940.22,1000.5569327445619
4167,Deluxe,Holiday Inn,Summer,27.0,Concerts,Wednesday,Medium,453.96,5510.86,800.3738454457091
4168,Suite,Holiday Inn,Summer,58.0,Festivals,Wednesday,High,530.89,6548.67,1084.076689452781
4169,Deluxe,Holiday Inn,Summer,40.0,Festivals,Friday,High,651.5,4189.78,1035.9815681045852
4170,Double,Holiday Inn,Summer,22.0,Festivals,Thursday,Medium,524.69,2858.15,635.8319539247485
4171,Suite,Sheraton,Spring,22.0,Sports Events,Thursday,Medium,600.99,6271.59,727.0976476959812
4172,Suite,Marriott,Spring,36.0,Festivals,Thursday,Medium,720.75,6763.34,924.3187119783771
4173,Suite,Hilton,Summer,39.0,Festivals,Saturday,Medium,538.23,4452.97,1134.1896196453051
4174,Double,Sheraton,Summer,54.0,Festivals,Wednesday,Medium,395.4,4260.96,938.0236991868849
4175,Deluxe,Holiday Inn,Summer,65.0,Festivals,Thursday,Medium,584.76,5757.05,1230.0652074635154
4176,Suite,Holiday Inn,Spring,37.0,Conferences,Thursday,Medium,597.6,4940.0,1020.8044844649631
4177,Deluxe,Holiday Inn,Spring,35.0,Conferences,Thursday,Medium,547.49,3284.82,1055.7519322784303
4178,Suite,Holiday Inn,Summer,47.0,Festivals,Thursday,Medium,624.83,5408.76,1091.187903438397
4179,Suite,Holiday Inn,Summer,58.0,Sports Events,Friday,Medium,270.97,3537.45,860.7137834171426
4180,Suite,Holiday Inn,Summer,60.0,Festivals,Friday,Medium,428.5,6038.13,1236.059234621381
4181,Suite,Marriott,Spring,51.0,Conferences,Thursday,Medium,241.69,4847.38,725.4804350537594
4182,Suite,Holiday Inn,Spring,47.0,Sports Events,Thursday,Medium,423.12,5308.18,957.8263748108037
4183,Double,Holiday Inn,Summer,30.0,Conferences,Thursday,Medium,663.67,2766.96,1060.6803353286014
4184,Suite,Holiday Inn,Summer,55.0,Festivals,Wednesday,High,604.52,4528.45,926.7613828935995
4185,Suite,Holiday Inn,Spring,46.0,Festivals,Tuesday,Medium,310.31,3763.04,535.4583623469707
4186,Suite,Marriott,Spring,48.0,Conferences,Friday,Low,412.78,5903.37,1013.0185207457007
4187,Suite,Marriott,Spring,47.0,Concerts,Saturday,Medium,491.15,6823.24,886.2652995548113
4188,Double,Holiday Inn,Summer,54.0,Festivals,Wednesday,Medium,442.37,3837.23,869.3432814955313
4189,Double,Holiday Inn,Spring,39.0,Festivals,Thursday,Low,447.92,3351.14,616.4037660547787
4190,Suite,Sheraton,Spring,39.0,Festivals,Thursday,Medium,713.88,4749.59,1012.8519367287903
4191,Double,Holiday Inn,Summer,36.0,Sports Events,Wednesday,Low,591.32,2396.36,547.2716658405959
4192,Deluxe,Holiday Inn,Spring,29.0,Sports Events,Thursday,Medium,693.64,4881.62,926.4643119542642
4193,Deluxe,Holiday Inn,Spring,31.0,Conferences,Thursday,Medium,565.6,4374.44,1073.387225635994
4194,Suite,Holiday Inn,Spring,39.0,Festivals,Thursday,Medium,350.27,5523.86,728.7274053645654
4195,Double,Marriott,Spring,34.0,Sports Events,Thursday,Medium,501.73,4068.7,519.1410963004932
4196,Deluxe,Holiday Inn,Spring,38.0,Sports Events,Thursday,Medium,614.24,7369.28,1028.080418937651
4197,Double,Marriott,Summer,47.0,Festivals,Friday,High,554.59,5064.98,946.8792614123681
4198,Suite,Holiday Inn,Summer,46.0,Festivals,Thursday,Low,548.34,6574.85,1249.5303613941567
4199,Suite,Holiday Inn,Spring,24.0,Festivals,Wednesday,Medium,563.55,3573.95,829.6681024094888
4200,Double,Sheraton,Spring,50.0,Festivals,Wednesday,Medium,334.98,7138.94,473.97157302664164
4201,Suite,Sheraton,Spring,52.0,Conferences,Saturday,Medium,506.74,5561.82,914.1429319978616
4202,Suite,Holiday Inn,Summer,68.0,Conferences,Friday,High,462.38,3748.65,1231.0802006767601
4203,Suite,Marriott,Spring,59.0,Festivals,Wednesday,Medium,440.88,6946.5,791.9323450123347
4204,Deluxe,Sheraton,Spring,53.0,Festivals,Friday,Medium,381.19,6890.25,1246.609370529735
4205,Deluxe,Sheraton,Spring,37.0,Sports Events,Thursday,High,633.46,5061.33,816.2102501736242
4206,Deluxe,Marriott,Spring,62.0,Festivals,Thursday,Medium,591.52,6709.71,1077.2853965615031
4207,Double,Holiday Inn,Summer,54.0,Sports Events,Saturday,Medium,372.84,4272.81,723.8061328744166
4208,Double,Marriott,Summer,32.0,Sports Events,Thursday,Medium,634.9,6337.19,771.9738091379868
4209,Suite,Holiday Inn,Summer,25.0,Conferences,Saturday,Medium,554.82,6377.08,1309.2446908401116
4210,Suite,Sheraton,Summer,24.0,Sports Events,Tuesday,Medium,523.9,7313.54,735.9043817814951
4211,Suite,Holiday Inn,Spring,40.0,Sports Events,Wednesday,Medium,398.21,3436.73,549.0004138566449
4212,Double,Holiday Inn,Spring,49.0,Sports Events,Thursday,Low,473.8,4501.81,563.9374329079607
4213,Suite,Holiday Inn,Spring,49.0,Conferences,Thursday,Medium,720.7,4291.13,1008.1904906129549
4214,Deluxe,Sheraton,Autumn,7.0,Conferences,Friday,Medium,463.01,4779.48,1551.5217448662238
4215,Double,Holiday Inn,Spring,66.0,Sports Events,Friday,Low,493.03,5824.11,849.194288768075
4216,Suite,Marriott,Summer,45.0,Festivals,Thursday,Medium,654.31,4786.77,1142.8019874148245
